Student ID,Name,Age,Gender,10th Grade %,12th Grade %,School Board,Stream in 12th,Favorite Subject,Favorite Subject Marks,Top Scored Subject,Top Subject Marks,Hobby,Problem Solving Skill,Communication Skill,Leadership Skill,Creative Thinking,Analytical Ability,Social Behavior,Preferred Career Paths,Long Term Goal,Recommended Career,Alternative Career Options
STU4765,Mary Payne,21,Female,85.29,81.2,CBSE,Commerce,Mathematics,87.13,Mathematics,75.15,Stock Simulations,Excellent,Average,Average,Average,Excellent,Introvert,Financial Analyst,Private Job,Financial Analyst,"Bank Manager/Officer, Economist"
STU4766,Kathryn Scott,23,Other,86.84,86.36,ICSE,Science PCB,Biology,91.8,Biology,70.68,DIY Projects,Excellent,Average,Good,Good,Average,Ambivert,Dentist,Private Job,Dentist,"Cost and Management Accountant (CMA), Content Writer/Editor"
STU4767,Carol Bright,20,Male,84.22,80.51,ICSE,Commerce,Accountancy,72.34,Accountancy,98.84,Organizing Events,Good,Excellent,Good,Poor,Good,Introvert,Company Secretary (CS),Private Job,Company Secretary (CS),"Civil Engineering, Aerospace/Aeronautical Engineering"
STU4768,Linda Miller,18,Other,89.14,72.84,CBSE,Science PCB,Chemistry,99.86,Biology,83.77,Storytelling,Good,Excellent,Excellent,Excellent,Poor,Extrovert,Nurse,Government Job,Nurse,"Physiotherapist, Insurance Advisor"
STU4769,Danielle Castillo,21,Female,88.5,97.54,State Board,Science PCM,Mathematics,95.8,Mathematics,78.54,Coding,Excellent,Poor,Good,Excellent,Excellent,Extrovert,Robotics Engineering,Private Job,Robotics Engineering,"Social Worker/NGO Manager, Bank Manager/Officer"
STU4770,Dale Bryant,21,Female,89.08,83.08,CBSE,Science PCM,Physics,85.18,Physics,91.81,Coding,Excellent,Good,Poor,Excellent,Excellent,Extrovert,Robotics Engineering,Private Job,Robotics Engineering,"Physiotherapist, Electronics & Communication Engineering"
STU4771,April Woods,21,Other,72.06,76.69,ICSE,Commerce,Economics,93.06,Accountancy,97.24,Organizing Files,Good,Excellent,Good,Excellent,Excellent,Ambivert,Tax Consultant,Private Job,Tax Consultant,"Teacher (Biology/Science), Mechanical Engineering"
STU4772,Michael Graham,25,Male,86.96,90.24,ICSE,Science PCM,Mathematics,75.77,Mathematics,86.48,Robotics,Excellent,Excellent,Good,Excellent,Excellent,Ambivert,Robotics Engineering,Private Job,Robotics Engineering,"Lawyer (Corporate, Criminal, Civil Law), Physiotherapist"
STU4773,Donald Robinson,21,Male,79.83,84.79,ICSE,Commerce,Mathematics,74.11,Mathematics,73.52,Reading Finance News,Excellent,Excellent,Good,Poor,Excellent,Ambivert,Financial Analyst,Private Job,Financial Analyst,"Bank Manager/Officer, Teacher (Biology/Science)"
STU4774,Michael Weber MD,20,Female,83.75,70.45,ICSE,Arts,History,99.09,History,73.88,Reading Legal Cases,Good,Excellent,Poor,Average,Excellent,Ambivert,"Lawyer (Corporate, Criminal, Civil Law)",Private Job,"Lawyer (Corporate, Criminal, Civil Law)","Stock Broker, Biomedical Engineering"
STU4775,Jenny Davis,20,Female,77.31,93.53,State Board,Science PCB,Biology,89.68,Chemistry,76.58,Reading,Good,Average,Average,Good,Excellent,Ambivert,Forensic Scientist,Private Job,Forensic Scientist,"Bachelor of Architecture (B.Arch), Entrepreneur/Business Owner"
STU4776,Stacie Williamson,22,Other,89.15,73.48,CBSE,Arts,History,81.08,Political Science,78.29,Writing Essays,Good,Excellent,Good,Excellent,Excellent,Extrovert,"Lawyer (Corporate, Criminal, Civil Law)",Private Job,"Lawyer (Corporate, Criminal, Civil Law)","Pharmacist, Entrepreneur/Business Owner"
STU4777,Robert Oconnell,22,Other,92.73,99.79,ICSE,Science PCM,Mathematics,74.58,Mathematics,77.67,Reading,Excellent,Average,Good,Good,Excellent,Ambivert,Aerospace/Aeronautical Engineering,Higher Studies,Aerospace/Aeronautical Engineering,"Teacher (Biology/Science), Dentist"
STU4778,Mark Ware,22,Other,92.83,94.95,ICSE,Science PCB,Biology,93.29,Chemistry,73.56,Writing,Excellent,Excellent,Good,Excellent,Poor,Introvert,Doctor,Higher Studies,Doctor,"Investment Banker, Civil Engineering"
STU4779,Adrienne Fowler,18,Male,80.9,83.51,ICSE,Commerce,Accountancy,97.09,Accountancy,77.27,Organizing Events,Good,Excellent,Good,Excellent,Good,Ambivert,Company Secretary (CS),Private Job,Company Secretary (CS),"Pilot Training (Commercial Pilot License – CPL), Tax Consultant"
STU4780,Amanda Ferrell,21,Female,93.21,97.65,CBSE,Science PCB,Chemistry,82.27,Biology,72.74,Social Work,Excellent,Excellent,Good,Poor,Average,Introvert,Doctor,Higher Studies,Doctor,"Content Writer/Editor, Marine Engineering (Merchant Navy)"
STU4781,Jennifer Spencer,18,Other,74.89,65.5,State Board,Arts,Geography,96.08,History,76.43,Cooking Dishes,Good,Excellent,Good,Good,Average,Ambivert,"Tourism & Hospitality Professional (Travel Agent, Event Planner)",Private Job,"Tourism & Hospitality Professional (Travel Agent, Event Planner)","Nurse, Forensic Scientist"
STU4782,Mr. John Waller,23,Other,92.42,87.97,State Board,Science PCB,Chemistry,85.9,Biology,72.7,Reading,Excellent,Excellent,Good,Average,Poor,Introvert,Doctor,Higher Studies,Doctor,"Biomedical Engineering, Indian Army, Navy, Air Force (NDA, CDS, AFCAT)"
STU4783,April Thompson,20,Other,79.72,71.9,CBSE,Arts,History,98.82,Political Science,93.24,Organizing Events,Good,Excellent,Average,Excellent,Good,Ambivert,Public Relations Officer,Private Job,Public Relations Officer,"Mechanical Engineering, Tax Consultant"
STU4784,Diane Gonzalez,24,Male,75.93,72.71,State Board,Arts,History,89.07,History,93.93,Writing Essays,Good,Excellent,Excellent,Excellent,Excellent,Ambivert,"Lawyer (Corporate, Criminal, Civil Law)",Private Job,"Lawyer (Corporate, Criminal, Civil Law)","Bachelor of Architecture (B.Arch), Mechanical Engineering"
STU4785,Bob Thompson,21,Female,83.14,86.62,ICSE,Commerce,Economics,99.27,Economics,76.21,Reading Tax Laws,Good,Good,Poor,Good,Excellent,Introvert,Tax Consultant,Private Job,Tax Consultant,"Insurance Advisor, Entrepreneur/Business Owner"
STU4786,Melanie Sullivan,24,Female,77.76,67.92,ICSE,Arts,Geography,91.21,Geography,72.89,Cooking Dishes,Good,Excellent,Excellent,Good,Poor,Ambivert,"Tourism & Hospitality Professional (Travel Agent, Event Planner)",Private Job,"Tourism & Hospitality Professional (Travel Agent, Event Planner)","Biotechnologist, Cost and Management Accountant (CMA)"
STU4787,Robert Martin,21,Other,67.19,65.93,CBSE,Commerce,Economics,95.94,Accountancy,85.3,Budget Planning,Good,Excellent,Good,Good,Good,Introvert,Bank Manager/Officer,Government Job,Bank Manager/Officer,"Tourism & Hospitality Professional (Travel Agent, Event Planner), Nurse"
STU4788,Ricardo Joseph,18,Male,74.4,79.1,State Board,Commerce,Accountancy,86.88,Accountancy,76.72,Reading Finance News,Good,Excellent,Good,Excellent,Poor,Introvert,Bank Manager/Officer,Government Job,Bank Manager/Officer,"Tax Consultant, Tourism & Hospitality Professional (Travel Agent, Event Planner)"
STU4789,Valerie Wilson,22,Other,88.77,75.25,State Board,Science PCB,Biology,77.66,Chemistry,70.69,Sketching,Good,Poor,Excellent,Poor,Excellent,Ambivert,Pharmacist,Private Job,Pharmacist,"Biotechnologist, Stock Broker"
STU4790,Nancy Hall,21,Other,94.87,87.32,ICSE,Commerce,Mathematics,94.78,Accountancy,81.01,Playing Strategy Games,Excellent,Average,Poor,Excellent,Excellent,Extrovert,Chartered Accountant (CA),Private Job,Chartered Accountant (CA),"Forensic Scientist, Indian Army, Navy, Air Force (NDA, CDS, AFCAT)"
STU4791,Michelle Newman,22,Male,80.8,90.02,CBSE,Commerce,Mathematics,89.97,Economics,99.13,Reading Finance News,Excellent,Poor,Good,Good,Excellent,Ambivert,Investment Banker,Private Job,Investment Banker,"Psychologist/Counselor, Homeopath/Ayurvedic Practitioner"
STU4792,Patricia Williams,18,Male,88.86,93.44,CBSE,Commerce,Economics,89.72,Mathematics,80.24,Tech Exploration,Excellent,Average,Average,Good,Excellent,Ambivert,Economist,Higher Studies,Economist,"Homeopath/Ayurvedic Practitioner, Environmental Scientist"
STU4793,Melissa Werner,21,Male,90.41,91.15,State Board,Science PCM,Mathematics,87.78,Mathematics,94.96,Gaming,Excellent,Average,Average,Good,Excellent,Ambivert,Electronics & Communication Engineering,Private Job,Electronics & Communication Engineering,"Investment Banker, Biotechnologist"
STU4794,Ryan Brock,21,Male,78.07,87.26,CBSE,Commerce,Accountancy,91.5,Economics,89.77,Organizing Files,Good,Good,Average,Poor,Excellent,Extrovert,Tax Consultant,Private Job,Tax Consultant,"Economist, Mechanical Engineering"
STU4795,Timothy Taylor,19,Male,77.06,66.15,CBSE,Arts,History,72.95,Geography,88.63,Exploring Local Places,Good,Excellent,Average,Good,Average,Extrovert,"Tourism & Hospitality Professional (Travel Agent, Event Planner)",Private Job,"Tourism & Hospitality Professional (Travel Agent, Event Planner)","Bank Manager/Officer, Teacher (Biology/Science)"
STU4796,Lori Johnson,24,Male,76.97,65.39,CBSE,Arts,History,87.64,History,98.6,Networking,Good,Excellent,Poor,Excellent,Good,Introvert,Public Relations Officer,Private Job,Public Relations Officer,"Dietitian/Nutritionist, Pharmacist"
STU4797,William Franklin,20,Male,81.47,88.16,State Board,Commerce,Mathematics,98.59,Economics,70.62,Stock Simulations,Excellent,Poor,Excellent,Average,Excellent,Introvert,Investment Banker,Private Job,Investment Banker,"Lawyer (Corporate, Criminal, Civil Law), Economist"
STU4798,Monica Christian,21,Male,81.54,84.08,CBSE,Science PCB,Chemistry,85.09,Chemistry,70.06,Storytelling,Excellent,Good,Average,Poor,Excellent,Introvert,Veterinarian,Private Job,Veterinarian,"Dentist, Biomedical Engineering"
STU4799,Kelsey Campbell,23,Other,88.08,84.83,ICSE,Science PCM,Mathematics,75.19,Chemistry,90.07,Reading Novels,Excellent,Good,Excellent,Good,Excellent,Introvert,Civil Engineering,Higher Studies,Civil Engineering,"Public Relations Officer, Company Secretary (CS)"
STU4800,James Hall,21,Female,76.87,81.66,State Board,Science PCB,Biology,85.26,Biology,91.03,Playing Sports,Excellent,Good,Poor,Excellent,Poor,Introvert,Physiotherapist,Private Job,Physiotherapist,"Doctor, Tourism & Hospitality Professional (Travel Agent, Event Planner)"
STU4801,Susan Castro,18,Female,86.08,71.44,State Board,Science PCB,Biology,99.53,Biology,84.27,Traveling,Excellent,Good,Average,Good,Excellent,Ambivert,Environmental Scientist,Higher Studies,Environmental Scientist,"Investment Banker, Aerospace/Aeronautical Engineering"
STU4802,Lacey Sullivan,18,Female,74.62,76.77,State Board,Commerce,Business Studies,79.14,Business Studies,83.92,Organizing Events,Good,Excellent,Excellent,Good,Good,Ambivert,Company Secretary (CS),Private Job,Company Secretary (CS),"Stock Broker, Bank Manager/Officer"
STU4803,Joseph Johnson,19,Female,88.09,88.65,CBSE,Science PCB,Biology,99.14,Physics,85.83,Solving Puzzles,Excellent,Good,Excellent,Poor,Poor,Extrovert,Physiotherapist,Private Job,Physiotherapist,"Entrepreneur/Business Owner, Doctor"
STU4804,Bruce West,25,Other,83.22,74.24,ICSE,Arts,Political Science,79.16,History,71.5,Writing Essays,Good,Excellent,Poor,Average,Excellent,Introvert,"Lawyer (Corporate, Criminal, Civil Law)",Private Job,"Lawyer (Corporate, Criminal, Civil Law)","Social Worker/NGO Manager, Dietitian/Nutritionist"
STU4805,Jon Collins,25,Male,88.24,75.84,ICSE,Science PCM,Physics,75.32,Physics,98.12,Reading Adventure Books,Excellent,Average,Good,Good,Excellent,Extrovert,Pilot Training (Commercial Pilot License – CPL),Government Job,Pilot Training (Commercial Pilot License – CPL),"Dentist, Teacher (Biology/Science)"
STU4806,Zachary Johnson II,21,Female,80.28,83.82,ICSE,Science PCB,Biology,96.17,Biology,81.59,Sketching,Good,Good,Average,Good,Excellent,Introvert,Forensic Scientist,Private Job,Forensic Scientist,"Electronics & Communication Engineering, Chartered Accountant (CA)"
STU4807,Crystal Nelson,21,Other,91.14,83.32,State Board,Science PCB,Biology,86.17,Biology,77.72,Sketching,Excellent,Excellent,Average,Good,Good,Ambivert,Dentist,Private Job,Dentist,"Teacher (Biology/Science), Insurance Advisor"
STU4808,Kevin Kennedy,21,Female,92.63,93.87,State Board,Science PCB,Chemistry,75.11,Chemistry,89.38,DIY Projects,Excellent,Poor,Good,Good,Poor,Introvert,Dentist,Private Job,Dentist,"Investment Banker, Civil Services Officer (IAS, IPS, IFS)"
STU4809,Sarah Grant,20,Other,70.56,78.65,ICSE,Arts,History,93.21,English Literature,81.8,Reading Novels,Average,Excellent,Average,Excellent,Average,Ambivert,Content Writer/Editor,Private Job,Content Writer/Editor,"Teacher (Biology/Science), Chartered Accountant (CA)"
STU4810,Tyler Mckenzie,18,Female,78.02,63.47,ICSE,Arts,Geography,93.11,History,85.38,Reading Travel Blogs,Good,Excellent,Excellent,Good,Average,Extrovert,"Tourism & Hospitality Professional (Travel Agent, Event Planner)",Private Job,"Tourism & Hospitality Professional (Travel Agent, Event Planner)","Journalist/Reporter, Indian Army, Navy, Air Force (NDA, CDS, AFCAT)"
STU4811,Brett Walker,24,Female,80.7,78.88,CBSE,Science PCB,Biology,81.29,Biology,75.92,Writing,Good,Excellent,Good,Poor,Poor,Introvert,Teacher (Biology/Science),Government Job,Teacher (Biology/Science),"Company Secretary (CS), Lawyer (Corporate, Criminal, Civil Law)"
STU4812,Adam Johnson,25,Other,94.33,93.38,State Board,Science PCB,Chemistry,81.6,Biology,92.98,Writing,Excellent,Excellent,Good,Excellent,Good,Ambivert,Doctor,Higher Studies,Doctor,"Lawyer (Corporate, Criminal, Civil Law), Investment Banker"
STU4813,Alyssa Moore,19,Other,80.53,89.67,CBSE,Commerce,Mathematics,76.51,Mathematics,80.51,Stock Simulations,Good,Excellent,Average,Good,Excellent,Extrovert,Stock Broker,Private Job,Stock Broker,"Investment Banker, Environmental Scientist"
STU4814,Megan Freeman,20,Female,93.74,90.02,ICSE,Science PCM,Mathematics,94.93,Mathematics,70.13,Reading,Excellent,Good,Good,Good,Excellent,Extrovert,"B.Sc. in Physics, Chemistry, Mathematics",Higher Studies,"B.Sc. in Physics, Chemistry, Mathematics","Stock Broker, Investment Banker"
STU4815,Lisa Scott,23,Female,79.56,93.47,State Board,Science PCM,Physics,95.91,Physics,98.2,Reading,Excellent,Excellent,Poor,Good,Excellent,Ambivert,"B.Sc. in Physics, Chemistry, Mathematics",Higher Studies,"B.Sc. in Physics, Chemistry, Mathematics","Forensic Scientist, Civil Services Officer (IAS, IPS, IFS)"
STU4816,Charlotte Clark,20,Other,73.71,70.08,ICSE,Science PCM,Physics,89.24,Physics,79.15,Exploring Maps,Excellent,Average,Excellent,Good,Excellent,Extrovert,Marine Engineering (Merchant Navy),Government Job,Marine Engineering (Merchant Navy),"Dentist, Teacher (Biology/Science)"
STU4817,Megan Sullivan,22,Male,71.14,79.94,CBSE,Commerce,Economics,93.19,Economics,98.63,Playing Number Games,Good,Excellent,Average,Poor,Excellent,Introvert,Cost and Management Accountant (CMA),Private Job,Cost and Management Accountant (CMA),"Veterinarian, Homeopath/Ayurvedic Practitioner"
STU4818,James James,25,Other,76.12,81.37,ICSE,Science PCM,Mathematics,91.6,Physics,96.98,Coding,Excellent,Average,Poor,Excellent,Excellent,Extrovert,Robotics Engineering,Private Job,Robotics Engineering,"Mechanical Engineering, Dentist"
STU4819,Beth Garcia,25,Male,79.24,78.86,CBSE,Science PCB,Chemistry,75.41,Chemistry,78.49,Reading,Good,Excellent,Average,Poor,Average,Introvert,Dietitian/Nutritionist,Private Job,Dietitian/Nutritionist,"Biomedical Engineering, Bank Manager/Officer"
STU4820,Mary Herring,23,Other,76.53,71.93,State Board,Arts,Political Science,83.42,Political Science,83.95,Debating,Good,Excellent,Good,Poor,Excellent,Extrovert,"Lawyer (Corporate, Criminal, Civil Law)",Private Job,"Lawyer (Corporate, Criminal, Civil Law)","Civil Engineering, B.Sc. in Physics, Chemistry, Mathematics"
STU4821,Nicolas Williams,23,Female,81.71,81.79,ICSE,Commerce,Accountancy,81.25,Accountancy,75.62,Reading Tax Laws,Good,Poor,Good,Good,Excellent,Introvert,Tax Consultant,Private Job,Tax Consultant,"Bank Manager/Officer, Company Secretary (CS)"
STU4822,Vincent Mendez,22,Female,79.21,82.66,ICSE,Arts,History,95.19,History,84.43,Reading Psychology Books,Good,Excellent,Average,Poor,Good,Ambivert,Psychologist/Counselor,Private Job,Psychologist/Counselor,"Civil Engineering, Robotics Engineering"
STU4823,Michael Williams,21,Other,76.94,83.16,State Board,Commerce,Mathematics,86.77,Mathematics,92.74,Writing Essays,Excellent,Poor,Excellent,Good,Excellent,Introvert,Economist,Higher Studies,Economist,"Biotechnologist, Civil Services Officer (IAS, IPS, IFS)"
STU4824,Diane Adkins,21,Male,88.29,79.95,CBSE,Commerce,Mathematics,97.18,Mathematics,75.69,Reading Finance News,Good,Good,Good,Excellent,Excellent,Introvert,Stock Broker,Private Job,Stock Broker,"Lawyer (Corporate, Criminal, Civil Law), Biotechnologist"
STU4825,Richard Cunningham,21,Male,83.2,71.15,CBSE,Science PCB,Chemistry,92.56,Biology,75.89,Social Work,Good,Excellent,Good,Average,Excellent,Introvert,Dietitian/Nutritionist,Private Job,Dietitian/Nutritionist,"Stock Broker, Veterinarian"
STU4826,Mariah Joyce,23,Female,73.87,80.84,State Board,Science PCB,Chemistry,77.33,Biology,73.05,Cooking,Good,Good,Poor,Good,Excellent,Extrovert,Food Technologist,Private Job,Food Technologist,"Forensic Scientist, Social Worker/NGO Manager"
STU4827,Nicholas Hess DVM,20,Other,84.83,87.28,State Board,Science PCB,Chemistry,79.57,Chemistry,87.52,Reading,Good,Excellent,Good,Good,Excellent,Ambivert,Teacher (Biology/Science),Government Job,Teacher (Biology/Science),"Veterinarian, Forensic Scientist"
STU4828,John Nelson,18,Male,80.11,81.89,CBSE,Commerce,Mathematics,72.53,Economics,75.36,Budget Planning,Excellent,Average,Excellent,Good,Excellent,Extrovert,Financial Analyst,Private Job,Financial Analyst,"Food Technologist, Veterinarian"
STU4829,Janice Martin,24,Female,72.61,86.19,State Board,Science PCM,Physics,93.09,Mathematics,97.12,Building Models,Excellent,Good,Poor,Excellent,Excellent,Extrovert,Bachelor of Architecture (B.Arch),Private Job,Bachelor of Architecture (B.Arch),"Teacher/Professor (School or College level), Doctor"
STU4830,Steven Lindsey,20,Male,92.56,83.99,State Board,Science PCB,Biology,79.69,Chemistry,86.69,Social Work,Excellent,Good,Average,Good,Poor,Extrovert,Veterinarian,Private Job,Veterinarian,"Bank Manager/Officer, Insurance Advisor"
STU4831,Jose Sullivan,21,Male,93.83,89.36,CBSE,Commerce,Mathematics,81.22,Economics,81.85,Playing Strategy Games,Excellent,Average,Excellent,Excellent,Excellent,Extrovert,Investment Banker,Private Job,Investment Banker,"Biomedical Engineering, Civil Engineering"
STU4832,Scott Winters,22,Female,70.95,73.32,CBSE,Arts,English Literature,93.7,English Literature,91.28,Editing Essays,Good,Excellent,Good,Excellent,Average,Ambivert,Content Writer/Editor,Private Job,Content Writer/Editor,"Teacher (Commerce/Economics), Biomedical Engineering"
STU4833,Mark Gallagher,20,Other,70.9,77.78,State Board,Science PCB,Biology,74.15,Chemistry,92.69,Cooking,Good,Poor,Poor,Good,Excellent,Introvert,Food Technologist,Private Job,Food Technologist,"Doctor, Insurance Advisor"
STU4834,Mark Richmond,20,Other,79.27,85.51,ICSE,Commerce,Mathematics,74.3,Economics,99.01,Playing Number Games,Good,Poor,Excellent,Poor,Excellent,Extrovert,Stock Broker,Private Job,Stock Broker,"Environmental Scientist, Biomedical Engineering"
